,CART Obj,CART Runtime,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,PBS Memory Usage,PBS Walltime,PBS CPUtime
2876,184,0.059079409,0.999768,9.67,21.16,0.999767995,16.69654393,34.30200621,0.999767995,27.23123789,60.84058594,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.883815385,0.999661393,0.131074894,3600.002306,2508,-689649051,0.308527048,TRUE,TRUE,Baseline,FALSE,3,0.0001,1691,3600,1,0,0,0.05,-1,-1,0,0.331036,3605,3578
2877,184,0.059890747,0.999072,1.62,3.76,0.999071991,6.095545053,11.34269479,0.999071991,12.95446706,25.48499564,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.881415385,0.9988,0.133177407,3600.004098,1413,1735784260,0.30852296,TRUE,TRUE,Baseline,FALSE,3,0.0004,1687,3600,1,0,0,0.05,-1,-1,0,0.337724,3605,3561
2878,184,0.064896584,0.999536,5.06,10.57,0.999535992,11.62393808,22.41716996,0.999535992,29.6685791,63.1439055,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.883015385,0.999366806,0.131766018,3600.00247,1081,685018423,0.308658472,TRUE,TRUE,Baseline,FALSE,3,0.0002,1689,3600,1,0,0,0.05,-1,-1,0,0.32108,3605,3573
2879,173,0.073884964,0.9996512,12.47,30.39,0.9996512,16.751194,37.36011865,0.9996512,28.07298803,60.02148612,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.830930769,0.999573766,0.202956736,3600.002169,6651,-1958665368,0.426835592,TRUE,TRUE,Baseline,FALSE,3,0.0001,1690,3600,1,0,0,0.05,-1,-1,0,0.337228,3605,3555
2880,400,0.011232615,0.981346,0.12,0.2,0.98134599,1.511605024,1.907604221,0.977652969,3.934803963,6.047622463,FlowRegOCT,21/07/2025 16:41,thoracic,Quantile Thresholds,5,16,13,3,36,2,2,0.84306383,0.84306383,0,215.4119401,21889,1026433189,0.162554896,TRUE,TRUE,Baseline,FALSE,2,0.008,3365,3600,1,0,0,0.05,-1,-1,0,0.274228,219,215
2881,414,0.031079292,0.7822453,3.54,5.05,0.78224525,6.602005005,8.934340967,0.769768781,28.23501897,35.2546937,FlowRegOCT,21/07/2025 16:39,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.635025907,0.635025907,0,334.8534298,1633,172327427,0.3282796,TRUE,TRUE,Baseline,FALSE,3,0.08,3246,3600,1,0,0,0.05,-1,-1,0,0.358168,339,336
2882,6666,0.129137754,1213,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Thresholds,5,21,15,6,39,3,2,0.825833333,0.825833333,0,6.210638046,1,1593624801,0.382046512,TRUE,TRUE,Baseline,FALSE,2,0.1,3785,3600,1,0,0,0.05,-1,-1,0,0.398816,14,13
2883,6666,0.138087511,1221,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Thresholds,5,21,15,6,39,3,2,0.725833333,0.725833333,0,8.077095985,1,1493882031,0.38204644,TRUE,TRUE,Baseline,FALSE,2,0.2,3783,3600,1,0,0,0.05,-1,-1,0,0.426744,17,15
2884,154,0.113059759,0.8624404,33.13,78.7,0.862440381,54.62584496,125.0840818,0.86142316,121.8559489,279.0170457,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.620384615,0.786226967,0.267321831,3600.011069,15027,696825434,0.63095036,TRUE,TRUE,Baseline,FALSE,4,0.06,1701,3600,1,0,0,0.05,-1,-1,0,0.594188,3606,3576
2885,6666,0.152139425,1225,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Buckets,5,21,15,6,45,3,2,0.725833333,0.725833333,0,8.707280159,1,910601096,0.405715136,TRUE,TRUE,Baseline,FALSE,2,0.2,3782,3600,1,0,0,0.05,-1,-1,0,0.45152,18,16
2886,154,0.136723757,0.8604822,61,155.52,0.860482241,76.82186413,190.0465038,0.860482241,131.5157361,326.2426656,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.620384615,0.84,0.35399876,3600.019485,765,-1586761864,0.745383584,TRUE,TRUE,Baseline,FALSE,4,0.04,1702,3600,1,0,0,0.05,-1,-1,0,0.643468,3606,3578
2887,154,0.111826897,0.8179263,53.34,125.05,0.817926276,73.8499372,164.5448638,0.817926185,106.9090672,244.3427837,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.580384615,0.723392847,0.24640252,3600.003984,11172,-468894269,0.627400512,TRUE,TRUE,Baseline,FALSE,4,0.08,1699,3600,1,0,0,0.05,-1,-1,0,0.63364,3606,3579
2888,154,0.112457752,0.7742861,79.92,187.76,0.774038462,105.6749661,239.547274,0.774038462,153.9170671,375.738361,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.540384615,0.631730769,0.169039146,3600.003616,10211,723753394,0.613026688,TRUE,TRUE,Baseline,FALSE,4,0.1,1697,3600,1,0,0,0.05,-1,-1,0,0.512632,3607,3558
2889,186,0.114874125,0.9767998,10.41,23.22,0.976797789,32.59957099,68.29695909,0.976790911,61.44812799,131.929019,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.804230769,0.97,0.206121473,3600.004663,1062,1313289135,0.588727088,TRUE,TRUE,Baseline,FALSE,4,0.01,1707,3600,1,0,0,0.05,-1,-1,0,0.540208,3606,3557
2890,178,0.11046505,0.9535997,13.78,31.73,0.953595578,38.54667997,84.05762289,0.953581822,82.40355301,186.2663543,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.744615385,0.922134347,0.238403565,3600.003885,18033,-1161706820,0.610792336,TRUE,TRUE,Baseline,FALSE,4,0.02,1705,3600,1,0,0,0.05,-1,-1,0,0.573352,3606,3580
2891,143,0.137394428,0.7907234,57.65,149.98,0.790723362,73.28197312,183.5622584,0.790723362,132.9815631,333.3463477,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.5675,0.699541055,0.232671463,3600.006669,17898,-413516089,0.74524656,TRUE,TRUE,Baseline,FALSE,4,0.06,1700,3600,1,0,0,0.05,-1,-1,0,0.662968,3607,3577
2892,143,0.141436815,0.7209645,49.92,130.46,0.720964482,63.47871804,159.1216048,0.720964482,110.8647211,276.7062908,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.5275,0.649821102,0.231888346,3600.004391,5465,-1098764047,0.746252048,TRUE,TRUE,Baseline,FALSE,4,0.08,1698,3600,1,0,0,0.05,-1,-1,0,0.652296,3607,3580
2893,179,0.139456749,0.9651206,43.73,114.35,0.96512056,55.82274294,140.0529036,0.96512056,109.9579568,270.102626,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.780576925,0.95,0.217048531,3600.011413,10202,619752120,0.745655536,TRUE,TRUE,Baseline,FALSE,4,0.01,1706,3600,1,0,0,0.05,-1,-1,0,0.649964,3606,3559
2894,6666,0.153781891,1500,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Thresholds,5,21,15,6,39,3,2,0.845833333,0.845833333,0,9.422739029,1,1209992337,0.38107516,TRUE,TRUE,Baseline,FALSE,2,0.08,3787,3600,1,0,0,0.05,-1,-1,0,0.328172,18,17
2895,154,0.125059605,0.9075278,11.66,23.49,0.907504637,28.64436316,52.49728966,0.907458991,60.10716701,115.7435109,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.660384615,0.865441735,0.310511654,3600.00387,12144,2000683283,0.610782352,TRUE,TRUE,Baseline,FALSE,4,0.04,1703,3600,1,0,0,0.05,-1,-1,0,0.633904,3606,3572
2896,6666,0.147690296,1222,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Thresholds,5,21,15,6,39,3,2,0.625833333,0.625833333,0,9.514385939,1,17273452,0.382024048,TRUE,TRUE,Baseline,FALSE,2,0.3,3781,3600,1,0,0,0.05,-1,-1,0,0.47876,18,17
2897,6666,0.167305946,1269,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Buckets,5,21,15,6,45,3,2,0.625833333,0.625833333,0,9.129896879,1,1888957310,0.405715184,TRUE,TRUE,Baseline,FALSE,2,0.3,3780,3600,1,0,0,0.05,-1,-1,0,0.417748,19,17
2898,6666,0.138342619,1780,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Buckets,5,21,15,6,45,3,2,0.825833333,0.825833333,0,10.36176801,1,323615448,0.404743488,TRUE,TRUE,Baseline,FALSE,2,0.1,3784,3600,1,0,0,0.05,-1,-1,0,0.481748,19,18
2899,172,0.149313688,0.9302411,58.98,136.05,0.930241121,75.1376791,167.4379932,0.930241121,168.800432,367.8217404,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.706923077,0.92,0.301414581,3600.004983,1370,-1131781180,0.792459944,TRUE,TRUE,Baseline,FALSE,4,0.02,1704,3600,1,0,0,0.05,-1,-1,0,0.592536,3608,3577
2900,143,0.156826735,0.6512192,86.52,179.53,0.650961538,105.593044,211.5277903,0.650961538,192.8849201,389.5742519,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.4875,0.614423077,0.26035503,3600.006402,842,-2083954577,0.691575416,TRUE,TRUE,Baseline,FALSE,4,0.1,1696,3600,1,0,0,0.05,-1,-1,0,0.630244,3609,3571
2901,2414,0.202213526,0.88,37.47,67.76,,,,,,,FlowRegOCT,21/07/2025 16:44,seismic-bumps,Quantile Buckets,5,15,5,10,43,2,2,0.874210526,0.874210526,0,53.70672417,1,356249467,0.8614502,TRUE,TRUE,Baseline,FALSE,4,0.06,3716,3600,1,0,0,0.05,-1,-1,0,0.681584,65,63
2902,6666,0.141535044,2428,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Buckets,5,21,15,6,45,3,2,0.845833333,0.845833333,0,13.37299204,1,-1416872677,0.404743536,TRUE,TRUE,Baseline,FALSE,2,0.08,3786,3600,1,0,0,0.05,-1,-1,0,0.451488,22,21
2903,192,0.116654396,0.9860799,11.22,23.83,0.986079293,30.86739087,62.67545828,0.986077657,76.39598203,160.758866,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.854692308,0.982,0.14895149,3600.006205,649,-24347291,0.61062424,TRUE,TRUE,Baseline,FALSE,4,0.006,1711,3600,1,0,0,0.05,-1,-1,0,0.495984,3606,3567
2904,186,0.143893957,0.9790723,47.49,123.06,0.979072336,60.01197386,150.2017895,0.979072336,125.0741339,310.2011271,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.82223078,0.975950307,0.186954236,3600.010436,1067,-2108525495,0.740434096,TRUE,TRUE,Baseline,FALSE,4,0.006,1710,3600,1,0,0,0.05,-1,-1,0,0.636556,3606,3560
2905,192,0.11226368,0.9814399,11.28,25.28,0.981438231,29.38090301,61.28502001,0.981437189,51.52423215,108.348559,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.827076923,0.976,0.180059524,3600.004881,935,1717379156,0.588640768,TRUE,TRUE,Baseline,FALSE,4,0.008,1709,3600,1,0,0,0.05,-1,-1,0,0.490492,3607,3561
2906,186,0.14369297,0.9720964,51.29,124.56,0.972096448,67.65118814,160.4419855,0.972096448,170.539907,362.6512026,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.798230769,0.968,0.212681893,3600.005208,765,-624420141,0.794114992,TRUE,TRUE,Baseline,FALSE,4,0.008,1708,3600,1,0,0,0.05,-1,-1,0,0.592508,3607,3572
2907,6666,0.086974144,0.9190741,3.71,8.35,0.919027778,10.66752505,18.09320777,0.918333333,37.78980398,65.61494163,FlowRegOCT,21/07/2025 16:44,ann-thyroid,Quantile Buckets,5,21,15,6,45,3,2,0.905833333,0.905833333,0,44.71460819,5,826456974,0.343511976,TRUE,TRUE,Baseline,FALSE,1,0.02,3756,3600,1,0,0,0.05,-1,-1,0,0.357032,51,49
2908,414,0.057041645,0.7355786,15.79,24.26,0.735578584,21.65817904,32.65273691,0.705641149,193.6338611,275.9845344,FlowRegOCT,21/07/2025 16:39,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.615025907,0.615025907,0,326.1569362,316,1930916519,0.408677208,TRUE,TRUE,Baseline,FALSE,4,0.1,3280,3600,1,0,0,0.05,-1,-1,0,0.4371,338,326
2909,197,0.112342596,0.9907199,10.39,24.12,0.990719156,28.38288116,61.79046346,0.990716364,60.92664909,135.2595219,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.883115385,0.984,0.114237185,3600.015614,10202,-1329606925,0.58874576,TRUE,TRUE,Baseline,FALSE,4,0.004,1713,3600,1,0,0,0.05,-1,-1,0,0.657196,3606,3578
2910,197,0.119571209,0.99536,9.01,18.96,0.995359578,23.73095989,46.34650892,0.995358182,46.33846903,92.36865088,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.915115385,0.994,0.086201824,3600.025297,681,1437083485,0.662845872,TRUE,TRUE,Baseline,FALSE,4,0.002,1715,3600,1,0,0,0.05,-1,-1,0,0.514828,3606,3568
2911,197,0.114301205,0.99768,9.2,19.84,0.997679979,25.38706589,51.09054461,0.997679979,48.784127,103.3417271,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.931115385,0.997,0.070758809,3600.006191,498,-69689275,0.488243352,TRUE,TRUE,Baseline,FALSE,4,0.001,1717,3600,1,0,0,0.05,-1,-1,0,0.536908,3606,3564
2912,197,0.11412096,0.998608,7.63,16.57,0.99860799,24.28101516,50.22760016,0.998607988,48.36728215,106.9674532,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.937515385,0.998442693,0.064988062,3600.117521,60,880157209,0.686537424,TRUE,TRUE,Baseline,FALSE,4,0.0006,1721,3600,1,0,0,0.05,-1,-1,0,0.67582,3606,3552
2913,197,0.11432147,0.998144,9.04,19.81,0.998143986,26.46960402,53.86850869,0.998143985,53.03377008,112.5996801,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.934315385,0.9976,0.067733676,3600.009397,171,891144530,0.427311624,TRUE,TRUE,Baseline,FALSE,4,0.0008,1719,3600,1,0,0,0.05,-1,-1,0,0.477028,3606,3558
2914,186,0.143424034,0.9965121,34.61,88.77,0.996512055,43.36755514,106.770918,0.996512055,180.4349482,475.9023552,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.881230769,0.996,0.13023743,3600.095247,599,-814050740,0.69336916,TRUE,TRUE,Baseline,FALSE,4,0.001,1716,3600,1,0,0,0.05,-1,-1,0,0.622884,3607,3561
2915,186,0.138902426,0.9986048,31.64,80.23,0.998604821,39.92202115,96.13990969,0.998604821,97.12259793,240.8721208,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.889030769,0.998604821,0.123251135,3600.005907,226,-1019677757,0.66827032,TRUE,TRUE,Baseline,FALSE,4,0.0004,1722,3600,1,0,0,0.05,-1,-1,0,0.697864,3607,3552
2916,186,0.151716948,0.9930241,40.96,97.72,0.993024112,49.33847094,111.9243505,0.993024112,111.717694,246.8169147,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.870230769,0.992,0.139927517,3600.005967,3602,1089082674,0.719320464,TRUE,TRUE,Baseline,FALSE,4,0.002,1714,3600,1,0,0,0.05,-1,-1,0,0.656748,3607,3577
2917,186,0.141473532,0.9979072,33.76,87.01,0.997907233,41.45971394,100.247759,0.997907233,80.13333583,189.0760311,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.887030769,0.997907233,0.124997315,3600.138335,312,-394166602,0.689565192,TRUE,TRUE,Baseline,FALSE,4,0.0006,1720,3600,1,0,0,0.05,-1,-1,0,0.694352,3607,3552
2918,186,0.141119957,0.9972096,35.08,90.34,0.997209645,47.91403508,117.7579736,0.997209645,115.1314859,289.0002875,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.883830769,0.997209645,0.128281204,3600.029987,283,1897228864,0.555782192,TRUE,TRUE,Baseline,FALSE,4,0.0008,1718,3600,1,0,0,0.05,-1,-1,0,0.60122,3607,3558
2919,186,0.154222965,0.9860482,47.64,112.39,0.986048224,57.2367959,128.6596409,0.986048224,117.204421,258.133477,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Buckets,5,60,0,60,300,2,9,0.846230769,0.983196709,0.161854124,3600.089968,1929,598977010,0.713621752,TRUE,TRUE,Baseline,FALSE,4,0.004,1712,3600,1,0,0,0.05,-1,-1,0,0.663036,3607,3574
2920,6666,0.1860919,3007,,,,,,,,,FlowRegOCT,21/07/2025 16:45,ann-thyroid,Quantile Buckets,5,21,15,6,45,3,2,0.865833333,0.865833333,0,26.35219383,1,107238393,0.404743432,TRUE,TRUE,Baseline,FALSE,2,0.06,3788,3600,1,0,0,0.05,-1,-1,0,0.456848,37,35
2921,197,0.114587069,0.999768,19.92,46.42,0.999767996,36.2785852,79.86256944,0.999767996,86.36515307,204.7535344,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.945515385,0.9997,0.057306963,3600.006312,176,-1933046505,0.502019936,TRUE,TRUE,Baseline,FALSE,4,0.0001,1727,3600,1,0,0,0.05,-1,-1,0,0.52716,3606,3578
2922,197,0.119616032,0.999536,8.25,17.2,0.999535993,18.15821099,33.41920231,0.999535993,37.24748111,72.63747067,FlowRegOCT,21/07/2025 15:45,sonar,Quantile Thresholds,5,60,0,60,240,2,9,0.943915385,0.999482521,0.058868769,3600.160695,39,1475693741,0.68780416,TRUE,TRUE,Baseline,FALSE,4,0.0002,1725,3600,1,0,0,0.05,-1,-1,0,0.656848,3607,3551
