CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,NodeLimit,Memory,Walltime,CPUtime
124.0,0.004192352,64,0.105801821,0,0,676,0.087337732,0.9995,0.0,0.01,0.9995,0.041526079,0.069983872,0.999273541,0.26058507,0.367213716,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.755996484,0.755996484,0.0,3091.989082,2144265.0,438539270,0.3364162,True,True,icCutset,False,3,0.0002,1113,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.527956,3150,3008
148.0,0.009193897,4,0.03180337,0,0,429,1.076766014,0.8409622,0.0,0.01,0.840962199,0.044365168,0.054769593,0.808316151,0.117046118,0.169899635,BendRegOCT,8/08/2025 12:44,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.722886598,0.722886598,0.0,1.027619123,287.0,-636917338,0.019995024,True,True,icCutset,False,1,0.04,2612,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.115384,353,9
148.0,0.016650915,10,0.11923933,0,0,720,0.301540375,0.9,0.01,0.01,0.9,0.156702995,0.249454288,0.863165083,2.761730194,5.374392557,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.722886598,0.722886598,0.0,47.29420114,8759.0,1029576441,0.064106384,True,True,icCutset,False,2,0.04,2685,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.161908,150,50
148.0,0.013273001,1,0.000322342,0,0,815,0.342630863,0.7966056,0.06,0.14,0.796605564,0.316077948,0.547962286,0.751141914,3.975967884,7.553620763,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.682886598,0.682886598,0.0,22.26554489,3213.0,2106145746,0.059629168,True,True,icCutset,False,2,0.08,2679,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.150696,156,25
458.0,0.005941868,83,0.612993002,0,0,10694,20.08226943,0.98112,0.59,1.5,0.98112,1.257589102,2.941061807,0.96488306,9.387502909,21.30251435,BendRegOCT,8/08/2025 11:45,balance-scale,,,4,4,0,20,3,9,0.7328,0.7472,0.019650655,3600.375548,196996.0,333562339,0.320221304,True,True,icCutset,False,3,0.0008,98,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.427428,3812,3482
172.0,0.010907173,41,0.177919388,0,0,2244,1.877743959,0.997072,0.28,0.75,0.997072048,0.716892004,1.518500492,0.996852362,3.154299974,6.239582016,BendRegOCT,8/08/2025 12:12,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.982364045,0.982364045,0.0,1927.349793,357034.0,202692982,0.201354456,True,True,icCutset,False,3,0.0008,2215,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.315096,2018,1867
124.0,0.00430131,54,0.105427265,0,0,676,0.091221094,0.985,0.0,0.01,0.985,0.042319059,0.069274327,0.977872539,0.587237835,0.824268708,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.715396451,0.715396451,0.0,3107.038504,1794285.0,-1174247392,0.29059084,True,True,icCutset,False,3,0.006,1099,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.4819,3192,2910
124.0,0.004103899,55,0.094350815,0,0,676,0.090409994,0.9975,0.0,0.01,0.9975,0.037136078,0.064112301,0.996460004,0.389034033,0.610816515,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.75039645,0.75039645,0.0,3104.440197,1978912.0,1629524281,0.296881168,True,True,icCutset,False,3,0.001,1105,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.442744,3192,2980
148.0,0.013750315,5,0.040234089,0,0,812,0.346484184,0.8439191,0.04,0.1,0.843919102,0.268633127,0.467105573,0.812703178,1.944968939,3.595030848,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.702886598,0.702886598,0.0,88.87237811,32244.0,440346334,0.063432648,True,True,icCutset,False,2,0.06,2683,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.150788,172,91
477.0,0.011049986,97,40.33891225,0,0,12451,44.38928413,0.9991333,1.71,4.71,0.999133333,3.492937088,8.746861812,0.999133114,7.253358126,18.15082996,BendRegOCT,8/08/2025 11:45,balance-scale,,,4,4,0,20,3,9,0.7604,0.9834,0.293266702,3600.00172,19641.0,-1404451036,0.337039304,True,True,icCutset,False,4,0.0002,140,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.402972,3809,3056
121.0,0.004197359,56,0.09375,0,0,676,0.088440895,0.975,0.0,0.01,0.975,0.040653944,0.071250327,0.963588856,0.692440987,1.030065785,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.687396452,0.687396452,0.0,3155.013046,2259464.0,-433716740,0.395745344,True,True,icCutset,False,3,0.01,1095,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.625004,3197,3012
477.0,0.011282921,111,9.739601612,0,0,12451,43.61364388,0.9995667,1.17,3.2,0.999566667,3.240656853,8.385693233,0.999566667,7.799179792,19.32607429,BendRegOCT,8/08/2025 11:45,balance-scale,,,4,4,0,20,3,9,0.7618,0.9843,0.29207141,3600.001663,23479.0,-1154185149,0.332337112,True,True,icCutset,False,4,0.0001,142,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.414216,3809,3012
1392.0,0.009430408,25,0.532854557,0,0,33243,8.355259657,0.984,2.06,5.65,0.984,6.949820995,19.06846219,0.983238099,22.28487897,59.58381626,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.789555556,0.967807099,0.225761876,3600.002831,14294.0,-804217147,0.870110904,True,True,icCutset,False,3,0.004,381,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.692884,3618,3457
148.0,0.010278702,6,0.038122892,0,0,503,0.164308071,0.9201622,0.0,0.01,0.920162199,0.080553055,0.082751634,0.901261856,0.162181139,0.225634418,BendRegOCT,8/08/2025 12:45,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.762486598,0.762486598,0.0,1.170140028,315.0,541077049,0.020728136,True,True,icCutset,False,1,0.0004,2653,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.11674,317,8
148.0,0.015496254,1,0.000306845,0,0,491,0.199139595,,,,,,,,,,BendRegOCT,8/08/2025 12:45,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.562886598,0.562886598,0.0,0.096292973,1.0,-184069716,0.014172704,True,True,icCutset,False,2,0.2,2671,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117528,177,4
169.0,0.024334431,99,0.684409857,0,0,3164,28.07293963,0.9991333,0.95,2.76,0.999133333,1.842684031,4.842571589,0.999133333,9.404770851,21.54742595,BendRegOCT,8/08/2025 12:16,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.986164045,0.986164045,0.0,1796.14632,26975.0,1868643622,0.229570352,True,True,icCutset,False,4,0.0002,2296,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.264076,1840,1770
148.0,0.016738176,1,0.00037384,0,0,1513,4.537643433,0.75,0.02,0.04,0.75,0.193799973,0.373097019,0.723991573,0.733475924,1.421251012,BendRegOCT,8/08/2025 12:45,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.662886598,0.662886598,0.0,5.027838945,355.0,1758955221,0.06833556,True,True,icCutset,False,2,0.1,2672,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.161452,177,13
148.0,0.016836882,2,0.017116785,0,0,815,0.320269346,0.75,0.01,0.01,0.75,0.180882931,0.316886635,0.708158216,1.947061062,3.222117176,BendRegOCT,8/08/2025 12:45,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.662886598,0.662886598,0.0,2.054615021,13.0,-469381269,0.05981508,True,True,icCutset,False,2,0.1,2673,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.160596,179,6
116.0,0.008162022,112,0.177446127,0,0,2551,6.217488766,0.99975,0.12,0.31,0.99975,0.343590975,0.816544457,0.999708442,1.158492804,2.641147027,BendRegOCT,8/08/2025 11:54,monk3,,,6,6,0,15,2,2,0.982206557,0.982206557,0.0,3083.176026,1180431.0,-2035077330,0.226790256,True,True,icCutset,False,4,0.0001,1294,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.36992,3141,2999
1392.0,0.00867033,29,0.562493086,0,0,38556,13.27141237,0.968,5.5,11.32,0.968,16.04682207,42.58569393,0.964645345,80.63815498,196.6464738,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.773555556,0.912151555,0.17916748,3600.0044,12150.0,711497753,0.963056056,True,True,icCutset,False,3,0.008,377,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.888636,3626,3484
148.0,0.032590866,1,0.00043416,0,0,194,0.176996946,,,,,,,,,,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.462886598,0.462886598,0.0,0.014562845,1.0,697588078,0.004032184,True,True,icCutset,False,3,0.3,2737,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.0,8,3
148.0,0.032449961,1,0.000456572,0,0,457,0.371570587,,,,,,,,,,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.562886598,0.562886598,0.0,0.070228815,1.0,705905689,0.014622648,True,True,icCutset,False,3,0.2,2741,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.0,9,3
1392.0,0.008779526,29,0.536044121,0,0,40370,11.34553766,0.976,4.37,13.33,0.976,11.61070204,34.29513804,0.973038476,57.84154296,146.1850079,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.781555556,0.942610041,0.206069146,3600.005935,10123.0,464011034,1.011136216,True,True,icCutset,False,3,0.006,379,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.810948,3627,3511
1392.0,0.008635759,22,0.429936409,0,0,35232,11.40540028,0.96,4.05,12.22,0.96,11.4787159,32.2546635,0.955298856,114.189801,277.6962302,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.765555556,0.908811728,0.187127076,3600.004058,13251.0,1313836744,0.874596376,True,True,icCutset,False,3,0.01,375,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.752416,3627,3517
148.0,0.016836882,1,0.00033617,0,0,954,3.04505229,,,,,,,,,,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.562886598,0.562886598,0.0,0.095334053,1.0,-1917333915,0.03321968,True,True,icCutset,False,2,0.2,2668,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.124364,194,7
148.0,0.03284812,1,0.000437975,0,0,194,2.32925272,,,,,,,,,,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.462886598,0.462886598,0.0,0.009767056,1.0,-1167205217,0.002408072,True,True,icCutset,False,3,0.3,2736,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.10828,8,5
1392.0,0.00874424,46,10.76878619,0,0,31360,7.46047473,0.9996,1.6,4.69,0.9996,8.238244057,24.57019008,0.999545789,60.98576307,169.8046045,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.805155556,0.999279167,0.241100753,3600.005004,8072.0,841132397,0.84911912,True,True,icCutset,False,3,0.0001,395,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.752912,3633,3151
1392.0,0.00877142,32,4.362421513,0,0,33821,9.144465685,0.9968,1.67,4.54,0.9968,7.212255001,19.6977531,0.996372947,28.18945909,78.54651954,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.802355556,0.993043105,0.237659661,3600.003805,7343.0,1734995131,0.915017256,True,True,icCutset,False,3,0.0008,387,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.817148,3634,3080
1392.0,0.008756161,35,0.802763939,0,0,33432,8.330436468,0.9984,1.78,5.04,0.9984,9.504490852,29.08168737,0.9982,60.5542829,178.2809852,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.803955556,0.996069141,0.238960455,3600.003774,8567.0,-1845166068,0.869526072,True,True,icCutset,False,3,0.0004,391,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.74036,3633,3058
1392.0,0.00893259,35,10.60256553,0,0,40935,10.1399982,0.996,1.71,4.27,0.996,11.95457888,34.93542561,0.995738093,30.716851,83.34889,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.801555556,0.984493884,0.228229132,3600.004443,6789.0,-1017057983,1.017966088,True,True,icCutset,False,3,0.001,385,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.862572,3634,3086
1392.0,0.008663654,23,0.397042274,0,0,43000,23.6820755,0.92,7.18,21.56,0.92,14.62559986,42.61170235,0.918477083,42.45837402,118.4313647,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.725555556,0.832362044,0.147206493,3600.005805,11774.0,-1545460351,1.04911908,True,True,icCutset,False,3,0.02,373,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.797456,3638,3528
1392.0,0.008765936,36,10.44901943,0,0,34730,8.967207432,0.9976,1.83,5.27,0.9976,7.923156023,22.79693848,0.997243407,27.44352603,76.69112314,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.803155556,0.981296914,0.221801813,3600.004248,10106.0,1202053867,0.883183416,True,True,icCutset,False,3,0.0006,389,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.787936,3649,3052
148.0,0.032408237,1,0.000456095,0,0,1312,8.96983242,,,,,,,,,,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.562886598,0.562886598,0.0,0.132335901,1.0,407681429,0.1805466,True,True,icCutset,False,3,0.2,2740,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.125332,41,12
1210.0,0.008449793,22,0.570191145,0,0,17648,29.22495389,0.8424228,0.91,2.51,0.84242284,2.856240988,6.870364276,0.841766016,9.151409149,24.33813753,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.660231481,0.716453752,0.085155392,3600.002275,19044.0,-294218245,0.55703708,True,True,icCutset,False,3,0.04,370,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.48072,3663,3520
215.0,0.016886473,66,0.606920481,0,0,5459,23.48501921,0.9518339,1.37,3.71,0.951833935,2.390918016,6.080132729,0.940163399,7.169614077,16.61908631,BendRegOCT,8/08/2025 11:46,breast-cancer,,,9,9,0,38,2,9,0.716173285,0.848135919,0.184260759,3600.001729,203276.0,-4486152,0.54072956,True,True,icCutset,False,4,0.02,264,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.618676,3795,3447
148.0,0.032648325,2,0.007446527,0,0,1499,1.062266827,0.75,0.03,0.05,0.75,0.339800119,0.774788677,0.714246493,3.151520967,5.483054086,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.662886598,0.662886598,0.0,4.074043036,45.0,1238823749,0.246850312,True,True,icCutset,False,3,0.1,2745,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.184036,49,8
1392.0,0.008681536,34,0.73193717,0,0,19416,42.1672771,0.984,1.04,2.78,0.984,3.972257853,11.12139315,0.984,14.04063797,41.50522671,BendRegOCT,8/08/2025 11:47,car_evaluation,,,6,6,0,19,4,9,0.789555556,0.965894511,0.223339515,3600.001773,20410.0,-1429766511,0.508242424,True,True,icCutset,False,3,0.004,380,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.481144,3681,3539
1392.0,0.008438349,34,0.808748722,0,0,21809,41.9423604,0.968,1.94,5.4,0.968,4.163015842,11.17969117,0.968,13.15582585,36.97896834,BendRegOCT,8/08/2025 11:47,car_evaluation,,,6,6,0,19,4,9,0.773555556,0.938088425,0.212696901,3600.002264,18491.0,-1041423700,0.529494888,True,True,icCutset,False,3,0.008,376,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.562756,3685,3524
626.0,0.015381336,19,0.56632328,0,0,8001,3.034579992,0.8547368,0.2,0.49,0.854736842,4.793790102,9.126353796,0.826721409,17.64250302,37.45676608,BendRegOCT,8/08/2025 11:59,tic-tac-toe,,,9,9,0,27,2,2,0.593444676,0.593444676,0.0,2859.930464,31808.0,-1901109919,0.21071268,True,True,icCutset,False,4,0.06,1701,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.315256,3034,946
1392.0,0.00855875,35,0.771121979,0,0,15713,30.46227169,0.92,0.95,2.46,0.92,2.692575932,7.021129868,0.92,8.138516903,22.14542447,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.725555556,0.843009259,0.161881061,3600.002232,22604.0,-415953598,0.51727384,True,True,icCutset,False,3,0.02,372,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.464528,3703,3513
94.0,0.007544279,123,2.791407824,0,0,1746,4.183563232,0.94,0.14,0.34,0.94,0.615487099,1.313075776,0.932907054,13.8280592,2.920783818,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,9,0.640909093,0.67036457,0.045958901,3600.002786,721306.0,-36914259,0.22566916,True,True,icCutset,False,4,0.02,552,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.346068,3769,3466
454.0,0.00604248,75,0.555014849,0,0,11145,20.04839301,0.96832,0.24,0.54,0.96832,0.817732096,1.724836186,0.957931524,7.42555213,16.52927414,BendRegOCT,8/08/2025 11:46,balance-scale,,,4,4,0,20,3,9,0.7088,0.7193,0.01481377,3605.18022,158853.0,-1423603275,0.27975768,True,True,icCutset,False,3,0.004,92,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.398,3906,3483
148.0,0.033119917,2,0.018939018,0,0,3229,20.84955668,0.75,0.07,0.13,0.75,0.57989192,1.208938163,0.749033505,1.380183935,2.396639701,BendRegOCT,8/08/2025 12:47,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.662886598,0.662886598,0.0,2.214719057,19.0,1312772794,0.294695528,True,True,icCutset,False,3,0.1,2744,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.209068,106,26
1210.0,0.008540869,14,0.273143291,0,0,40946,27.82317328,0.8424228,5.43,15.88,0.84242284,11.33198786,31.46657563,0.840144039,33.97289085,90.20396074,BendRegOCT,8/08/2025 11:46,car_evaluation,,,6,6,0,19,4,9,0.660231481,0.729659392,0.105156921,3600.003883,7143.0,1919004084,0.983579176,True,True,icCutset,False,3,0.04,371,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.693492,3739,3533
94.0,0.00757575,125,0.221190929,0,0,1485,0.268381596,0.97,0.02,0.03,0.97,0.145576,0.263978185,0.964285714,1.005136013,2.067370688,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,9,0.740909105,0.774804398,0.045748247,3600.000825,1159886.0,1759640604,0.4004428,True,True,icCutset,False,4,0.01,555,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.558508,3692,3433
94.0,0.007658958,113,0.219584227,0,0,1515,3.699563503,0.9982,0.11,0.25,0.9982,7.887953043,0.988101977,0.997935985,8.624255896,2.501945903,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,9,0.834909091,0.880641196,0.054774952,3600.000716,1045073.0,-901200988,0.505363096,True,True,icCutset,False,4,0.0006,568,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.64108,3684,3449
148.0,0.025699377,1,0.000463486,0,0,2253,14.2058444,0.7505849,0.18,0.46,0.750584872,0.754426956,1.397134417,0.724423623,8.999364853,15.94027507,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.662886598,0.662886598,0.0,13.494138,319.0,-1601155801,0.1734062,True,True,icCutset,False,3,0.1,2746,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.166432,133,30
124.0,0.00422883,55,0.096805573,0,0,676,0.088608742,0.999,0.0,0.01,0.999,0.042932034,0.069156087,0.998590909,0.300356865,0.442412292,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.75459645,0.75459645,0.0,3283.570413,1910401.0,1633117360,0.241194792,True,True,icCutset,False,3,0.0004,1111,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.3967,3361,3141
148.0,0.025401354,1,0.000412941,0,0,816,0.603437185,0.7966056,0.07,0.16,0.796605564,0.338160038,0.622034997,0.749653928,5.048756123,10.13464213,BendRegOCT,8/08/2025 12:47,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.682886598,0.682886598,0.0,20.68962598,3417.0,-439328428,0.091691248,True,True,icCutset,False,3,0.08,2751,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.168936,145,24
94.0,0.007701874,124,0.232659578,0,0,1401,3.440308332,0.988,0.07,0.16,0.988,0.224575996,0.437798638,0.986629637,0.791150093,1.597497341,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,9,0.800909093,0.827023615,0.032606101,3600.001005,913292.0,1887000158,0.327360616,True,True,icCutset,False,4,0.004,560,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.46564,3723,3465
148.0,0.026235819,1,0.000421762,0,0,490,0.323653936,,,,,,,,,,BendRegOCT,8/08/2025 12:46,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.562886598,0.562886598,0.0,0.068506956,1.0,942478511,0.014895992,True,True,icCutset,False,3,0.2,2743,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.116692,197,3
148.0,0.031207323,1,0.000441551,0,0,194,0.144802332,,,,,,,,,,BendRegOCT,8/08/2025 12:48,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.462886598,0.462886598,0.0,0.018584967,1.0,-1833594560,0.00367508,True,True,icCutset,False,3,0.3,2739,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.11048,199,4
94.0,0.007560015,103,0.202769041,0,0,2012,5.047115088,0.976,0.14,0.35,0.976,0.465318918,0.994433251,0.973612748,3.067170858,5.529677902,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,9,0.746181818,0.821939394,0.101526966,3600.001002,1358548.0,-285850397,0.689400264,True,True,icCutset,False,4,0.008,556,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.872424,3754,3486
94.0,0.007591724,125,0.225514174,0,0,1119,0.636023045,0.9982,0.03,0.02,0.9982,0.356775999,0.171410832,0.997969139,1.266012907,0.765067364,BendRegOCT,8/08/2025 11:48,hayes-roth,,,4,4,0,15,3,9,0.834909096,0.87072202,0.0428944,3600.000584,1593989.0,1135364528,0.592486752,True,True,icCutset,False,4,0.0006,569,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.775504,3750,3487
1440.0,0.014000177,57,1.980819225,0,0,36628,122.4936144,0.996,10.07,22.75,0.996,56.88983393,145.7576797,0.996,435.4881351,1081.74825,BendRegOCT,8/08/2025 11:48,car_evaluation,,,6,6,0,19,4,9,0.827333333,0.995,0.202659146,3600.011568,3612.0,-274607668,1.148949904,True,True,icCutset,False,4,0.001,420,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.949844,3820,3577
477.0,0.836439133,136,1.467605352,0,0,6198,1.208986998,0.9956667,0.19,0.46,0.995666667,1.071064949,1.575899716,0.995178761,33.59579992,5.432659778,BendRegOCT,8/08/2025 11:48,balance-scale,,,4,4,0,20,3,9,0.7492,0.91177037,0.216991952,3600.003206,133483.0,2092892271,0.445083672,True,True,icCutset,False,4,0.001,133,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.557508,4017,3418
